id,user_id,course_id,enrollment_mode,is_active,weeks_since_enrollment,mooc_grade_percentage,mooc_letter_grade,mooc_is_passed,progress_percent,current_chapter,current_section,current_unit,mooc_completion_rate,overall_completion,completed_blocks,total_blocks,last_activity,days_since_last_activity,access_frequency,active_days,h5p_total_contents,h5p_completed_contents,h5p_total_score,h5p_total_max_score,h5p_overall_percentage,h5p_total_time_spent,h5p_completion_rate,video_total_videos,video_completed_videos,video_in_progress_videos,video_total_duration,video_total_watched_time,video_completion_rate,video_watch_rate,quiz_attempts,h5p_avg_score,quiz_completion_rate,forum_posts,forum_comments,forum_upvotes,discussion_threads_count,discussion_comments_count,discussion_total_interactions,discussion_questions_count,discussion_total_upvotes,relative_to_course_problem_score,relative_to_course_completion,relative_to_course_video_completion,relative_to_course_discussion,performance_percentile,is_below_course_average,is_top_performer,is_bottom_performer,updated_at,extraction_batch_id,is_passed
5243,182,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,98.82,0.0,0,0,,118,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5216,154,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,100.0,0.0,0,0,,89,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5267,209,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5410,445,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,26.0,0.0,,,0.0,,,,97.06,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5425,499,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,116,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5381,382,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,117,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5211,149,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5217,155,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,119,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5198,135,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5286,232,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5270,213,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,105,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5318,270,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5248,187,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,119,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5299,246,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.82,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5473,661,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,116,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5310,260,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,97.65,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5398,413,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,118,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5208,145,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,125,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5244,183,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,111,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5350,334,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.82,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5313,263,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5226,164,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5249,188,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5324,277,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5441,582,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,96.47,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5347,329,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,116,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5241,180,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5369,365,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,123,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5336,303,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5382,385,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5521,1375,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,25.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5384,388,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,123,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5434,532,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5454,641,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,123,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5296,243,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,124,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5236,175,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5411,448,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5447,627,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5269,211,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,128,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5367,363,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5235,174,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,128,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5435,535,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5338,310,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5373,371,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5333,289,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5200,137,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5311,261,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.24,0.0,0,0,,119,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5432,526,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5322,275,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.82,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5204,141,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5331,286,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5272,216,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5309,259,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.24,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5262,202,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5422,496,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,115,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5469,656,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,116,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5390,405,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,24.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5297,244,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5256,196,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5230,168,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,121,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5223,161,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,124,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5438,560,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,119,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5250,189,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,113,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5421,495,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,123,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5320,273,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5197,134,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,135,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5464,651,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,117,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5203,140,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,122,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5315,265,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,126,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5420,494,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,98.82,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5259,199,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,99.41,0.0,0,0,,120,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5205,142,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,28.0,0.0,,,0.0,,,,98.82,0.0,0,0,,127,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
5466,653,course-v1:DHQG-HCM+ST101+2025_S2,audit,1,27.0,0.0,,,0.0,,,,99.41,0.0,0,0,,131,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,populate_20260317_102357,1
